DestPlace;DestNo;Date;Time;Minutes;Amt1;CustNo;UserID;CallGroup
;1704513588;23.5;8:39;5:59;0,034;SBV022714;800243088;FRE
London;2075531287;18.4;8:39;1:16;0,072;SBV061205;1473687679;NAT
Cellnet;7740173516;3.5;8:39;13:59;0,098;SBV051521;1484530710;MOB
Vodafone;7796145670;14.4;8:39;12:59;0,049;SBV051521;1484530710;MOB
One-2-One;7958964923;2.5;8:39;11:59;0,11;SBV051521;1484530710;MOB
;7971867003;14.3;8:39;1:00;0,069;SBV022713;800833481;FRE
Australia;61296838121;29.3;8:39;5:59;0,047;SBV051521;1484530710;INT
Leeds;1132441133;11.4;8:40;8:59;0,042;SBV051521;1484530710;NAT
Sudbury;1787373421;12.3;8:40;4:59;0,046;SBV061205;1473687679;LOC
Wakefield;1924491401;21.3;8:40;14:59;0,039;SBV051521;1484530710;LOC
Cellnet;7740173516;24.4;8:40;8:59;0,088;SBV051521;1484530710;MOB
Tscr Limited;7752692166;1.3;8:40;6:59;0,084;SBV051521;1484530710;MOB
Vodafone;7887838694;30.4;8:40;6:59;0,035;SBV051521;1484530710;MOB
;7971867003;14.3;8:40;4:55;0,341;SBV022713;800833481;FRE
;7974141020;29.5;8:40;2:15;0,156;SBV022713;800833481;FRE
Australia;61296838121;29.3;8:40;15:59;0,206;SBV051521;1484530710;INT
;1132970195;16.5;8:41;10:59;0,012;SBV022714;800243189;FRE
;1226763364;21.3;8:41;1:28;0,101;SBV033003;800393494;FRE
Bradford;1274305607;24.4;8:41;8:59;0,048;SBV051521;1484530710;LOC
;1462730101;15.5;8:41;2:14;0,155;SBV010901;8009806000;FRE
;1924372737;22.5;8:41;2:08;0,148;SBV022714;800252048;FRE
London;2076134111;29.5;8:41;2:02;0,104;SBV032615;1634407040;NAT
Cellnet;7801455464;21.3;8:41;14:59;0,051;SBV051521;1484530710;MOB
;7971589443;19.4;8:41;0:59;0,056;SBV033003;800393494;FRE
Cellnet;850660700;8.3;8:42;23:59;0,119;SBV061205;1473687679;MOB
Leeds;1132693635;24.3;8:42;4:59;0,025;SBV051521;1484530710;NAT
;1204669977;23.5;8:42;8:59;0,038;SBV010901;8009806000;FRE
;1274824313;11.5;8:42;3:14;0,224;SBV022714;800252099;FRE
Huddersfield;1484303110;30.4;8:42;8:59;0,024;SBV051521;1484530710;LOC
Huddersfield;1484430000;24.4;8:42;1:20;0,06;SBV051521;1484530710;LOC
;1538399111;13.5;8:42;1:20;0,092;SBV022714;800243093;FRE
;1889882451;15.5;8:42;1:25;0,098;SBV022714;800243189;FRE
;1132938008;15.5;8:43;1:44;0,12;SBV022714;800243093;FRE
Sheffield;1142756200;26.3;8:43;22:15;0,947;SBV051521;1484530710;NAT
;1332571392;28.3;8:43;1:26;0,099;SBV022713;800833481;FRE
Huddersfield;1484422032;2.3;8:43;17:59;0,029;SBV051521;1484530710;LOC
Wakefield;1924527025;29.3;8:43;3:59;0,046;SBV051521;1484530710;LOC
Wem;1939232328;26.3;8:43;5:59;0,04;SBV281110;1746765454;NAT
;2392240083;2.5;8:43;21:59;0,053;SBV010901;8009806000;FRE
Vodafone;7880667658;21.4;8:43;2:23;0,135;SBV051521;1484530710;MOB
Cellnet;7889638963;9.5;8:43;5:59;0,082;SBV051521;1484530710;MOB
Cellnet;860702092;8.3;8:44;4:59;0,03;SBV061205;1473687679;MOB
Colchester;1206772799;6.3;8:44;3:12;0,116;SBV061205;1473687679;LOC
;1214292110;24.5;8:44;1:01;0,07;SBV022714;800252048;FRE
;1217064922;31.5;8:44;3:44;0,259;SBV022714;800252099;FRE
;1296682313;30.5;8:44;1:39;0,114;SBV022714;800243093;FRE
Ipswich;1473259999;10.5;8:44;6:59;0,035;SBV061205;1473687679;LOC
;1484222490;8.5;8:44;3:23;0,235;SBV022714;800243189;FRE
Huddersfield;1484305884;5.3;8:44;2:01;0,08;SBV051521;1484530710;LOC
;1512863060;19.5;8:44;9:59;0,039;SBV022714;800252099;FRE
;1564702445;29.5;8:44;16:59;0,047;SBV022714;800252099;FRE
London;2075635704;24.4;8:44;11:59;0,045;SBV061205;1473687690;NAT
Vodafone Cell;378497218;6.4;8:45;19:59;0,063;SBV061205;1473687679;MOB
Cellnet (tscr;585516130;24.4;8:45;2:59;0,026;SBV051521;1484530710;MOB
Cellnet;860702092;7.3;8:45;2:59;0,026;SBV061205;1473687679;MOB
Ipswich;1473236221;7.3;8:45;3:59;0,022;SBV061205;1473687679;LOC
Ipswich;1473252400;3.4;8:45;19:59;0,03;SBV061205;1473687679;LOC
Huddersfield;1484541649;4.4;8:45;17:59;0,041;SBV051521;1484530710;LOC
;1507472539;3.5;8:45;1:37;0,112;SBV010901;8009806000;FRE
;1604414013;17.5;8:45;9:55;0,689;SBV022714;800252099;FRE
Sudbury;1787373421;24.4;8:45;4:35;0,158;SBV061205;1473687679;LOC
;1926811978;29.5;8:45;7:59;0,037;SBV022714;800252099;FRE
Cellnet;7740173516;7.4;8:45;3:12;0,067;SBV051521;1484530710;MOB
Orange Pcs;7855305729;3.5;8:45;3:47;0,557;SBV051521;1484530710;MOB
Vodafone;7909691394;21.3;8:45;4:00;0,543;SBV051521;1484530710;MOB
Leeds;1132329485;5.4;8:46;11:59;0,045;SBV051521;1484531712;NAT
;1322390000;22.5;8:46;2:55;0,202;SBV022714;800243189;FRE
;1429265197;3.5;8:46;4:04;0,282;SBV010901;8009806000;FRE
Huddersfield;1484222564;8.5;8:46;8:59;0,036;SBV051521;1484530710;LOC
Huddersfield;1484659813;13.3;8:46;20:59;0,03;SBV051521;1484530710;LOC
London;2083480127;18.5;8:46;4:21;0,087;308;2074316125;LOC
Cellnet;7889638963;9.5;8:46;1:31;0,208;SBV051521;1484530710;MOB
One-2-One;7932349890;23.3;8:46;3:59;0,03;SBV051521;1484530710;MOB
;1132705040;9.5;8:47;1:28;0,101;SBV010901;8009806000;FRE
Colchester;1206772080;11.4;8:47;23:59;0,032;SBV061205;1473687679;LOC
Colchester;1206799994;15.3;8:47;5:00;0,171;SBV061205;1473687679;LOC
;1216240045;18.5;8:47;2:42;0,187;SBV022714;800243093;FRE
;1384250100;14.5;8:47;18:59;0,049;SBV022714;800243088;FRE
;1422881716;25.5;8:47;1:04;0,074;SBV022714;800252099;FRE
Huddersfield;1484533131;14.5;8:47;1:47;0,073;SBV051521;1484530710;LOC
;1582472020;26.5;8:47;14:59;0,017;SBV022714;800243088;FRE
;1617755684;10.5;8:47;1:10;0,081;SBV022714;800243088;FRE
Bourne;1778344533;21.3;8:47;2:59;0,031;320180;1778347123;LOC
;1922441042;9.5;8:47;1:34;0,108;SBV022714;800252099;FRE
;1142252000;10.5;8:48;2:59;0,031;SBV022714;800252099;FRE
;1213602379;26.5;8:48;1:56;0,134;SBV022714;800243189;FRE
;1332721205;3.5;8:48;4:16;0,296;SBV022714;800252099;FRE
Huddersfield;1484478319;9.3;8:48;14:59;0,027;SBV051521;1484530710;LOC
Huddersfield;1484846674;8.5;8:48;2:47;0,104;SBV051521;1484530710;LOC
;1617951058;8.5;8:48;1:57;0,135;SBV022714;800243088;FRE
Maldon;1621816551;9.4;8:48;7:59;0,025;SBV061205;1473687679;NAT
Maldon;1621816651;9.4;8:48;15:39;0,672;SBV061205;1473687679;NAT
Peterborough;1733577339;3.4;8:48;4:59;0,032;320180;1778347123;LOC
Shrewsbury;1743357262;27.4;8:48;21:59;0,035;SBV281110;1746765454;NAT
Sudbury;1787373421;20.4;8:48;1:07;0,053;SBV061205;1473687679;LOC
London;2075531106;26.4;8:48;17:59;0,049;SBV061205;1473687690;NAT
London;2088538800;29.3;8:48;23:59;0,053;SBV051521;1484530710;NAT
Vodafone;7769664735;11.5;8:48;19:59;0,063;SBV051521;1484530710;MOB
Colchester;1206772306;28.3;8:49;16:59;0,04;SBV061205;1473687679;LOC
Bradford;1274534433;17.5;8:49;15:59;0,03;SBV071801;1652648319;NAT
Bury-St-Edmun;1284754814;24.5;8:49;21:59;0,039;332833;1440730295;LOC
;1296483938;28.5;8:49;3:07;0,216;SBV022714;800243093;FRE
;1302784521;10.5;8:49;6:59;0,063;SBV033001;8009806014;FRE
;1422200354;24.5;8:49;9:59;0,039;SBV010901;8009806000;FRE
Huddersfield;1484222607;8.5;8:49;15:59;0,028;SBV051521;1484530710;LOC
Huddersfield;1484461043;11.4;8:49;8:00;0,261;SBV051521;1484530710;LOC
Huddersfield;1484511806;19.3;8:49;1:16;0,058;SBV051521;1484530710;LOC
;1617755684;1.5;8:49;1:30;0,104;SBV022714;800243088;FRE
;1633681344;21.5;8:49;2:14;0,155;SBV010901;8009806000;FRE
;1695579619;29.5;8:49;2:12;0,152;SBV022714;800243189;FRE
Wakefield;1924211611;2.3;8:49;4:59;0,022;SBV051521;1484530710;LOC
London;2072481084;8.5;8:49;1:24;0,078;SBV061205;1473687679;NAT
London;2077393441;29.5;8:49;1:40;0,089;SBV032615;1634407040;NAT
Vodafone;7775933437;12.3;8:49;20:59;0,065;SBV051521;1484530710;MOB
Cellnet;7801455464;19.4;8:49;7:59;0,136;SBV051521;1484530710;MOB
Tscr (gsm);7802890000;2.3;8:49;1:00;0,144;SBV051521;1484530710;MOB
One-2-One;7941658653;6.3;8:49;1:13;0,218;SBV051521;1484530710;MOB
Colchester;1206772080;7.3;8:50;8:59;0,048;SBV061205;1473687679;LOC
Bradford;1274864999;26.4;8:50;1:59;0,045;SBV051521;1484530710;LOC
Huddersfield;1484453111;5.3;8:50;12:59;0,038;SBV051521;1484530710;LOC
;1606863183;12.5;8:50;1:10;0,081;SBV022714;800243088;FRE
London;2075531754;6.3;8:50;4:59;0,056;SBV061205;1473687679;NAT
Cellnet;7740173516;30.3;8:50;6:59;0,084;SBV051521;1484530710;MOB
;7808431804;15.5;8:50;21:59;0,053;SBV033003;800393494;FRE
Racal Vodafon;836320448;20.3;8:51;22:59;0,07;SBV051521;1484530710;MOB
;1142681425;1.5;8:51;3:01;0,209;SBV022714;800252099;FRE
Barnsley;1226281961;28.3;8:51;4:59;0,046;SBV051521;1484530710;LOC
;1234768749;24.5;8:51;1:41;0,116;SBV022714;800252099;FRE
Huddersfield;1484544131;13.3;8:51;23:59;0,044;SBV051521;1484530710;LOC
Martin;1526860470;21.3;8:51;10:33;0,526;320180;1778347123;NAT
;1582595493;9.5;8:51;2:16;0,157;SBV022714;800243088;FRE
;1614315848;24.5;8:51;1:13;0,084;SBV022714;800252099;FRE
London;2072401084;10.4;8:51;4:59;0,023;SBV061205;1473687679;NAT
;2380848771;1.5;8:51;4:59;0,346;SBV010901;8009806000;FRE
One-2-One;7950275155;4.5;8:51;10:47;1,654;SBV051521;1484530710;MOB
Cellnet;8607020;7.3;8:52;3:59;0,028;SBV061205;1473687679;MOB
Birmingham;1212340118;26.4;8:52;3:36;0,17;SBV051521;1484530710;NAT
;1217675010;14.5;8:52;1:59;0,057;SBV022714;800252099;FRE
Barnsley;1226388522;21.3;8:52;16:59;0,028;SBV051521;1484530710;LOC
;1226763364;15.3;8:52;7:59;0,064;SBV033003;800393494;FRE
Huddersfield;1484461043;19.3;8:52;1:15;0,057;SBV051521;1484530710;LOC
Huddersfield;1484533131;9.4;8:52;1:06;0,053;SBV051521;1484530710;LOC
;1619411438;24.5;8:52;2:28;0,171;SBV022714;800252099;FRE
Sudbury;1787373421;30.4;8:52;1:31;0,065;SBV061205;1473687679;LOC
London;2075531106;9.5;8:52;4:17;0,198;SBV061205;1473687690;NAT
Cellnet;7889638963;1.5;8:52;0:59;0,071;SBV051521;1484530710;MOB
Orange;7977554235;10.5;8:52;10:59;0,102;SBV082403;1227772123;MOB
Vodafone Cell;378497218;22.3;8:53;22:59;0,07;SBV061205;1473687679;MOB
Cellnet;860702092;7.3;8:53;8:59;0,038;SBV061205;1473687679;MOB
Sheffield;1142500331;11.5;8:53;21:59;0,051;SBV051521;1484530710;NAT
;1296720260;13.5;8:53;10:59;0,012;SBV022714;800252099;FRE
;1366501037;12.5;8:53;6:59;0,485;SBV010901;8009806000;FRE
Huddersfield;1484305884;6.3;8:53;13:59;0,027;SBV051521;1484530710;LOC
Huddersfield;1484422032;1.3;8:53;3:30;0,125;SBV051521;1484530710;LOC
Maldon;1621816651;10.4;8:53;1:59;0,038;SBV061205;1473687679;NAT
Shrewsbury;1743462950;5.4;8:53;3:03;0,147;SBV281110;1746765454;NAT
;1844345350;18.5;8:53;1:27;0,1;SBV022714;800243189;FRE
;1908259800;11.5;8:53;4:08;0,287;SBV022714;800252099;FRE
Cellnet;7740173615;12.4;8:53;12:59;0,046;SBV051521;1484530710;MOB
;7831889614;15.5;8:53;2:19;0,161;SBV022714;800243189;FRE
BT (national;8706054321;10.5;8:53;9:59;0,06;SBV051002;1268553031;Iol
Leeds;1132693939;5.3;8:54;21:59;0,035;SBV051521;1484530710;NAT
;1215500012;5.5;8:54;0:59;0,028;SBV022714;800243189;FRE
;1297553577;17.5;8:54;1:59;0,002;SBV010901;8009806000;FRE
Ipswich;1473236221;27.4;8:54;18:59;0,029;SBV061205;1473687679;LOC
Huddersfield;1484222488;30.4;8:54;1:09;0,054;SBV051521;1484530710;LOC
Huddersfield;1484421126;1.3;8:54;1:33;0,066;SBV051521;1484530710;LOC
Huddersfield;1484454567;26.4;8:54;1:17;0,058;SBV051521;1484530710;LOC
;1564703540;21.5;8:54;1:27;0,1;SBV022714;800252099;FRE
Manchester;1618480300;8.5;8:54;22:59;0,03;SBV071801;1652640565;NAT
Pontefract;1977552674;14.5;8:54;1:59;0,038;SBV051521;1484530710;NAT
London;2072481084;10.4;8:54;2:36;0,128;SBV061205;1473687679;NAT
Mercury Natio;8709004433;11.5;8:54;6:59;0,038;SBV071801;1652648319;Iol
BT Premium Ra;9063023456;16.3;8:54;5:42;2,334;320180;1778347123;PRM
;182760519;29.5;8:55;12:44;0,884;SBV010901;8009806000;FRE
Vodafone Cell;378497218;30.3;8:55;4:46;0,643;SBV061205;1473687679;MOB
Leeds;1132693939;5.3;8:55;18:59;0,033;SBV051521;1484530710;NAT
Leeds;1132730750;23.4;8:55;1:38;0,088;SBV051521;1484530710;NAT
;1159377286;22.5;8:55;4:59;0,033;SBV022714;800243093;FRE
;1159733582;29.5;8:55;7:59;0,064;SBV022714;800252358;FRE
;1162875345;21.5;8:55;2:03;0,142;SBV022714;800243189;FRE
;1217675010;14.5;8:55;1:36;0,111;SBV022714;800252099;FRE
;1297553577;17.5;8:55;1:43;0,119;SBV010901;8009806000;FRE
East Grinstea;1342323898;30.5;8:55;13:59;0,046;SBV032615;1634407040;NAT
Huddersfield;1484222618;11.5;8:55;1:03;0,051;SBV051521;1484531712;LOC
;1564775604;7.5;8:55;2:00;0,139;SBV022714;800243225;FRE
;1604505726;8.5;8:55;5:14;0,363;SBV022714;800243093;FRE
Wakefield;1924211611;2.3;8:55;3:59;0,022;SBV051521;1484530710;LOC
Wakefield;1924409290;3.5;8:55;1:33;0,066;SBV051521;1484530710;LOC
Vodafone;7733158167;11.4;8:55;0:59;0,074;SBV051521;1484530710;MOB
Cellnet;7740173516;12.4;8:55;15:59;0,053;SBV051521;1484530710;MOB
Cellnet;7803115990;1.5;8:55;21:59;0,065;SBV051521;1484530710;MOB
Orange Pcs;7855305729;27.3;8:55;5:39;0,875;SBV051521;1484530710;MOB
FRANCE (Inclu;33450532269;1.5;8:55;1:52;0,346;320180;1778347123;INT
;1132901600;23.5;8:56;4:00;0,278;SBV022714;800252358;FRE
Colchester;1206790407;13.3;8:56;1:12;0,056;SBV061205;1473687679;LOC
Bradford;1274733899;22.3;8:56;1:36;0,068;SBV051521;1484530710;LOC
Huddersfield;1484222916;28.3;8:56;4:45;0,163;SBV051521;1484530710;LOC
Southend On S;1702526235;26.5;8:56;2:12;0,044;110343;1702520063;LOC
;1724350414;24.5;8:56;2:08;0,148;SBV062205;8009806333;FRE
London;2075531239;2.5;8:56;1:19;0,074;SBV061205;1473687679;NAT
Vodafone;7818411180;29.3;8:56;3:30;0,477;SBV051521;1484530710;MOB
6141;61412865110;18.4;8:56;6:59;0,362;SBV051521;1484530710;MOB
;1132401232;17.5;8:57;6:51;0,476;SBV022714;800252099;FRE
;1162874824;15.5;8:57;1:02;0,071;SBV022714;800252099;FRE
Canterbury;1227265734;12.5;8:57;6:08;0,066;SBV082403;1227772123;LOC
;1332348154;28.5;8:57;20:59;0,024;SBV022713;800833481;FRE
;1476567135;3.5;8:57;21:59;0,053;SBV010901;8009806000;FRE
Huddersfield;1484226650;2.3;8:57;2:59;0,045;SBV051521;1484530710;LOC
Maldon;1621816581;16.5;8:57;1:17;0,09;21827;1787227570;NAT
;1623401317;23.4;8:57;6:05;0,422;SBV022713;800833481;FRE
Redstone Comm;7050053708;26.3;8:57;2:02;0,519;SBV051521;1484530710;PNS
Cellnet;7801986845;22.3;8:57;20:59;0,063;SBV051521;1484530710;MOB
Cellnet;7803397735;23.3;8:57;23:59;0,069;SBV051521;1484530710;MOB
Cellnet;7889638963;1.3;8:57;0:59;0,121;SBV051521;1484530710;MOB
;0;22.5;8:58;2:40;0,185;SBV010901;8009806000;FRE
;0;25.5;8:58;1:23;0,096;SBV033005;800435723;FRE
;1162713176;17.5;8:58;11:59;0,041;SBV022714;800252099;FRE
Ashford;1233663594;11.5;8:58;1:21;0,06;SBV082403;1227772122;LOC
Chelmsford;1245227828;7.3;8:58;14:59;0,047;SBV061205;1473687679;NAT
;1302865532;13.3;8:58;9:59;0,067;SBV033003;800393494;FRE
Ipswich;1473236221;7.3;8:58;4:59;0,022;SBV061205;1473687679;LOC
Hull;1482443667;9.5;8:58;2:34;0,077;SBV071801;1652640565;LOC
Huddersfield;1484425454;23.3;8:58;20:59;0,042;SBV051521;1484530710;LOC
Rugby;1788559439;1.5;8:58;7:43;0,341;SBV061205;1473687679;NAT
Australia;61296838120;18.4;8:58;8:17;2,334;SBV051521;1484530710;INT
;1142548740;15.5;8:59;1:48;0,125;SBV033001;8009806014;FRE
;1159143949;15.5;8:59;4:51;0,337;SBV022714;800252099;FRE
;1159556381;29.5;8:59;10:59;0,068;SBV022714;800252048;FRE
;1179879045;23.5;8:59;4:09;0,288;SBV010901;8009806000;FRE
;1332381502;2.5;8:59;1:53;0,13;SBV022714;800252099;FRE
Huddersfield;1484226762;12.4;8:59;1:10;0,055;SBV051521;1484530710;LOC
Huddersfield;1484430000;10.4;8:59;11:32;0,368;SBV051521;1484530710;LOC
Huddersfield;1484430000;8.5;8:59;1:47;0,073;SBV051521;1484530710;LOC
Northampton;1604454521;5.5;8:59;3:51;0,06;SBV030414;1483799119;NAT
Manchester;1617214083;31.5;8:59;13:59;0,025;308;2074316125;NAT
;1724848369;23.5;8:59;2:54;0,201;SBV062205;8009806333;FRE
Stamford;1780482481;24.4;8:59;1:09;0,06;320180;1778347123;LOC
Sudbury;1787373421;26.4;8:59;1:36;0,068;SBV061205;1473687679;LOC
Sudbury;1787373421;9.5;8:59;1:07;0,053;SBV061205;1473687679;LOC
;1788814178;30.5;8:59;1:49;0,126;SBV022714;800243093;FRE
Wakefield;1924211611;2.3;8:59;2:05;0,082;SBV051521;1484530710;LOC
Wakefield;1924299875;8.5;8:59;3:59;0,036;SBV071801;1652640565;NAT
London;2075531239;1.5;8:59;5:20;0,242;SBV061205;1473687679;NAT
;2920791133;3.5;8:59;1:04;0,074;SBV010901;8009806000;FRE
;129822371;24.5;9:00;0:59;0,056;SBV022714;800243088;FRE
;1132383283;31.5;9:00;4:48;0,333;SBV022714;800252099;FRE
;1132785870;11.5;9:00;1:23;0,096;SBV022714;800252099;FRE
;1302833779;24.5;9:00;7:59;0,009;SBV022502;8007835658;FRE
;1455289169;29.5;9:00;2:03;0,142;SBV022714;800252048;FRE
Huddersfield;1484425164;10.4;9:00;3:24;0,122;SBV051521;1484530710;LOC
;1494775269;12.5;9:00;1:31;0,105;SBV022714;800243093;FRE
;1509673008;24.5;9:00;12:27;0,865;SBV022713;800833481;FRE
;1525384101;15.5;9:00;1:04;0,074;SBV022714;800243093;FRE
Ripley;1773541020;8.5;9:00;1:32;0,066;SBV121201;1629823472;LOC
Bourne;1778348208;20.4;9:00;1:14;0,063;320180;1778347123;LOC
Wakefield;1924372824;12.3;9:00;23:59;0,032;SBV051521;1484530710;LOC
London;2072481084;10.4;9:00;1:08;0,067;SBV061205;1473687679;NAT
London;2075531239;7.3;9:00;10:59;0,027;SBV061205;1473687679;NAT
Cellnet;7702023004;9.4;9:00;1:28;0,202;SBV051521;1484530710;MOB
Cellnet;7711076649;3.5;9:00;16:59;0,035;SBV071801;1652640565;MOB
;7767488178;11.5;9:00;2:29;0,172;SBV022714;800252099;FRE
;1132597529;22.5;9:01;1:42;0,118;SBV022714;800252048;FRE
;1159861951;16.5;9:01;1:22;0,094;SBV022713;800833481;FRE
Colchester;1206516006;27.3;9:01;4:59;0,046;SBV061205;1473687679;LOC
;1226750403;11.5;9:01;3:07;0,216;SBV033001;8009806014;FRE
;1302833779;24.5;9:01;1:59;0,002;SBV022502;8007835658;FRE
Hull;1482659328;9.5;9:01;15:59;0,03;SBV071801;1652640565;LOC
Huddersfield;1484222936;29.3;9:01;20:59;0,042;SBV051521;1484530710;LOC
Huddersfield;1484430000;10.4;9:01;14:59;0,027;SBV051521;1484530710;LOC
Sudbury;1787373421;27.4;9:01;10:59;0,049;SBV061205;1473687679;LOC
London;2072481084;24.4;9:01;17:59;0,049;SBV061205;1473687679;NAT
Cellnet;7740334000;30.4;9:01;1:04;0,152;SBV051521;1484530710;MOB
Cellnet;7801986845;1.3;9:01;4:59;0,08;SBV051521;1484530710;MOB
;7947149344;10.5;9:01;13:59;0,044;SBV022714;800243088;FRE
Federal Repub;4,94E+11;5.5;9:01;16:59;0,11;800041177;2074830953;INT
Bradford;1274750400;11.5;9:02;7:59;0,036;SBV051521;1484530710;LOC
;1295266500;10.5;9:02;2:11;0,151;SBV022714;800252099;FRE
East Grinstea;1342323898;1.5;9:02;7:59;0,042;SBV032615;1634407040;NAT
Huddersfield;1484222936;28.3;9:02;1:59;0,021;SBV051521;1484530710;LOC
Huddersfield;1484327037;4.5;9:02;19:59;0,03;SBV051521;1484530710;LOC
;1617951058;9.5;9:02;2:27;0,17;SBV022714;800243088;FRE
;1618348441;16.5;9:02;2:59;0,059;SBV022714;800252358;FRE
;1619804242;18.5;9:02;5:17;0,367;SBV022714;800252099;FRE
;1708620784;17.5;9:02;2:41;0,186;SBV010901;8009806000;FRE
Peterborough;1733323000;8.3;9:02;0:59;0,041;320180;1778347123;LOC
Peterborough;1733754698;26.4;9:02;7:58;0,244;320180;1778347123;LOC
Stamford;1780683884;20.4;9:02;4:59;0,042;320180;1778347123;LOC
;1788832300;24.5;9:02;1:04;0,074;SBV022714;800243093;FRE
;1865790755;24.5;9:02;5:06;0,354;SBV022714;800252099;FRE
Cellnet;7713502019;17.4;9:02;15:59;0,103;SBV051521;1484530710;MOB
Vodafone;7748154309;9.4;9:02;23:59;0,072;SBV051521;1484530710;MOB
Rainford;174423697;9.3;9:03;5:59;0,057;SBV051521;1484530710;NAT
Leeds;1132684421;3.4;9:03;5:26;0,246;SBV051521;1484530710;NAT
Ashford;1233663594;12.5;9:03;20:59;0,022;SBV082403;1227772123;LOC
;1274882473;28.5;9:03;2:08;0,148;SBV022714;800252099;FRE
Ipswich;1473787680;20.3;9:03;8:59;0,036;SBV061205;1473687679;LOC
Huddersfield;1484234074;20.3;9:03;6:40;0,221;SBV051521;1484530710;LOC
Huddersfield;1484454567;22.3;9:03;12:59;0,026;SBV051521;1484530710;LOC
;1767627228;12.5;9:03;2:59;0,031;SBV022714;800243088;FRE
;1785840895;15.5;9:03;1:33;0,107;SBV022714;800243088;FRE
Frodsham;1928719938;11.4;9:03;6:59;0,024;SBV051521;1484530710;NAT
London;2075531961;7.3;9:03;13:59;0,046;SBV061205;1473687690;NAT
Orange;966484699;11.4;9:04;13:59;0,053;SBV051521;1484530710;MOB
Colchester;1206841084;24.3;9:04;1:39;0,032;SBV061205;1473687679;LOC
Huddersfield;1484313000;12.4;9:04;3:10;0,115;SBV051521;1484530710;LOC
Huddersfield;1484321107;2.3;9:04;19:59;0,042;SBV051521;1484530710;LOC
Huddersfield;1484430000;10.4;9:04;11:59;0,038;SBV051521;1484530710;LOC
Huddersfield;1484645117;4.4;9:04;10:59;0,025;SBV051521;1484530710;LOC
Matlock;1629582674;9.5;9:04;10:59;0,037;SBV121201;1629823472;LOC
;1663762445;11.5;9:04;1:15;0,086;SBV022714;800252048;FRE
;1702202107;22.5;9:04;3:11;0,221;SBV010901;8009806000;FRE
;1709560629;4.5;9:04;4:58;0,345;SBV022714;800243088;FRE
Bourne;1778344533;21.3;9:04;3:59;0,031;320180;1778347123;LOC
Sudbury;1787373421;18.4;9:04;1:49;0,074;SBV061205;1473687679;LOC
;1934517358;4.5;9:04;11:59;0,041;SBV010901;8009806000;FRE
London;2075531435;26.4;9:04;16:59;0,031;SBV061205;1473687679;NAT
Rainford;174423697;9.3;9:05;2:45;0,134;SBV051521;1484530710;NAT
;1159400098;23.5;9:05;7:59;0,037;SBV022714;800252099;FRE
;1162336366;26.3;9:05;5:13;0,362;SBV022713;800833481;FRE
;1216950008;23.5;9:05;22:59;0,026;SBV010901;8009806000;FRE
;1302833779;24.5;9:05;16:59;0,019;SBV022502;8007835658;FRE
Ipswich;1473721266;4.4;9:05;9:59;0,037;SBV061205;1473687679;LOC
Huddersfield;1484234021;9.3;9:05;4:03;0,142;SBV051521;1484530710;LOC
Huddersfield;1484321107;23.3;9:05;2:09;0,084;SBV051521;1484530710;LOC
Huddersfield;1484425454;30.4;9:05;2:59;0,033;SBV051521;1484530710;LOC
Huddersfield;1484430000;27.3;9:05;13:01;0,413;SBV051521;1484530710;LOC
Norwich;1603789439;26.3;9:05;2:47;0,136;SBV061205;1473687679;NAT
;1675442233;1.5;9:05;3:01;0,209;SBV022714;800243093;FRE
London;2075531720;18.4;9:05;1:04;0,064;SBV061205;1473687679;NAT
Cellnet;7713502019;9.3;9:05;20:59;0,063;SBV051521;1484530710;MOB
Cellnet;7740173516;3.5;9:05;18:59;0,059;SBV051521;1484530710;MOB
Cellnet;7740334000;2.3;9:05;3:59;0,127;SBV051521;1484530710;MOB
Cellnet;7803115990;28.3;9:05;1:59;0,123;SBV051521;1484530710;MOB
Orange Pcs;7855305729;27.3;9:05;2:38;0,418;SBV051521;1484530710;MOB
Leeds;1132329111;9.4;9:06;22:59;0,035;SBV051521;1484530710;NAT
;1216781000;1.5;9:06;1:16;0,088;SBV022714;800252358;FRE
;1234365610;15.5;9:06;1:16;0,088;SBV022714;800252099;FRE
Edinburgh;1315256402;20.4;9:06;1:09;0,084;320180;1778347123;NAT
;1405741417;5.5;9:06;8:59;0,038;SBV022714;800243189;FRE
Ipswich;1473786048;6.3;9:06;11:59;0,026;SBV061205;1473687679;LOC
;1525384101;15.5;9:06;2:33;0,177;SBV022714;800243093;FRE
;1612212460;4.5;9:06;3:10;0,22;SBV010901;8009806000;FRE
Maldon;1621817930;9.4;9:06;7:45;0,343;SBV061205;1473687690;NAT
Matlock;1629823472;14.5;9:06;2:05;0,082;SBV121201;1246822893;LOC
Wakefield;1924235600;24.5;9:06;2:24;0,12;SBV012901;2085758443;NAT
Wakefield;1924386292;10.4;9:06;12:59;0,026;SBV051521;1484530710;LOC
;1924409988;3.5;9:06;1:57;0,135;SBV010901;8009806000;FRE
;1933418582;14.5;9:06;3:59;0,032;SBV022714;800243088;FRE
;1943865049;3.5;9:06;1:19;0,091;SBV022714;800243093;FRE
London;2083410406;30.5;9:06;7:59;0,025;308;2074316125;LOC
;2392597014;12.5;9:06;8:59;0,066;SBV010901;8009806000;FRE
Vodafone;7771965233;14.5;9:06;16:59;0,057;SBV051521;1484530710;MOB
